,CostType,1 ADULT - 0,1 ADULT - 1,1 ADULT - 2,1 ADULT - 3,2 ADULTS(1 WORKING) - 0,2 ADULTS(1 WORKING) - 1,2 ADULTS(1 WORKING) - 2,2 ADULTS(1 WORKING) - 3,2 ADULTS(BOTH WORKING) - 0,2 ADULTS(BOTH WORKING) - 1,2 ADULTS(BOTH WORKING) - 2,2 ADULTS(BOTH WORKING) - 3,State
0,Annual taxes,4490.588300037766,8251.932718310663,10195.477594397313,13359.776650931122,6879.635227862394,8151.90549596325,9633.845620526827,10501.477196458714,6879.635227862394,9192.226070395995,11714.242105081035,13621.93335308372,Tennessee
1,Child Care,0.0,6416.007476735981,12832.014953471962,19248.022430207937,0.0,6416.007476735981,12832.014953471962,19248.022430207937,0.0,6416.007476735981,12832.014953471962,19248.022430207937,Tennessee
2,Civic,2502.9999999999986,4019.000000000001,4964.999999999999,6483.000000000001,4019.000000000001,4964.999999999999,6483.000000000001,5153.000000000001,4019.000000000001,4964.999999999999,6483.000000000001,5153.000000000001,Tennessee
3,Food,3350.9999999999995,4937.0,7416.999999999997,9838.000000000002,6143.000000000001,7645.000000000001,9856.0,11999.000000000004,6143.000000000001,7645.000000000001,9856.0,11999.000000000004,Tennessee
4,Housing,9102.203927509368,11795.684216430383,11795.684216430383,15547.665839211526,9797.903688363305,11795.684216430383,11795.684216430383,15547.665839211526,9797.903688363305,11795.684216430383,11795.684216430383,15547.665839211526,Tennessee
5,Medical,2603.0,7112.0,6898.0,7208.000000000003,5855.999999999998,6898.0,7208.000000000003,6996.999999999999,5855.999999999998,6898.0,7208.000000000003,6996.999999999999,Tennessee
6,Other,4508.0,6722.999999999999,6149.999999999999,8947.999999999996,6722.999999999999,6149.999999999999,8947.999999999996,8655.000000000002,6722.999999999999,6149.999999999999,8947.999999999996,8655.000000000002,Tennessee
7,Required annual income after taxes,27699.243525378664,50901.0269767203,62890.66642917041,82408.37214704897,42437.10910466793,50286.129416980235,59426.00549002113,64778.48528442611,42437.10910466793,56702.1368937162,72258.02044349311,84026.50771463408,Tennessee
8,Required annual income before taxes,32189.873326895788,59153.003113734856,73085.98014589853,95767.82653564091,49316.65890223119,58438.27251320636,69059.85555807204,75280.25866533999,49316.65890223119,65894.61330706123,83972.1884921431,97648.42282508324,Tennessee
9,Transportation,5508.999999999999,9776.000000000002,12709.000000000004,15012.000000000004,9776.000000000002,12709.000000000004,15012.000000000004,16303.999999999996,9776.000000000002,12709.000000000004,15012.000000000004,16303.999999999996,Tennessee
0,Annual taxes,4771.28506799897,9196.46692387091,11331.867914234675,14837.156144416584,7301.846656922054,8904.628953020041,10386.546963573104,11403.28406578688,7301.846656922054,10136.636823062285,12850.3710098499,15099.345817682657,Texas
1,Child Care,0.0,7599.485833664231,15198.93603545199,22798.37030414552,0.0,7599.485833664231,15198.93603545199,22798.37030414552,0.0,7599.485833664231,15198.93603545199,22798.37030414552,Texas
2,Civic,2503.000000000001,4018.999999999999,4965.0,6482.999999999999,4018.999999999999,4965.0,6482.999999999999,5153.000000000003,4018.999999999999,4965.0,6482.999999999999,5153.000000000003,Texas
3,Food,3350.9999999999995,4937.0,7417.000000000001,9838.000000000002,6142.999999999999,7644.9999999999945,9856.0,11999.00000000001,6142.999999999999,7644.9999999999945,9856.0,11999.00000000001,Texas
4,Housing,10888.797682630975,14629.733794008116,14629.733794008116,19303.07767443373,12096.55969369127,14629.733794008116,14629.733794008116,19303.07767443373,12096.55969369127,14629.733794008116,14629.733794008116,19303.07767443373,Texas
5,Medical,2548.999999999999,8920.0,8706.999999999993,9015.999999999993,6160.0,8706.999999999993,9015.999999999993,8805.000000000002,6160.0,8706.999999999993,9015.999999999993,8805.000000000002,Texas
6,Other,4507.999999999996,6722.999999999996,6150.000000000002,8947.999999999998,6722.999999999996,6150.000000000002,8947.999999999998,8654.999999999998,6722.999999999996,6150.000000000002,8947.999999999998,8654.999999999998,Texas
7,Required annual income after taxes,29431.466294124984,56727.01718749108,69899.66994068386,91521.98980368415,45040.05846650094,54928.58784584076,64068.52903464623,70342.03951205168,45040.05846650094,62528.07367950502,79267.46507009823,93140.41101464917,Texas
8,Required annual income before taxes,34203.01126399668,65923.05851898258,81231.79956331043,106359.000342862,52341.85674194757,63833.25100677424,74454.78930991756,81745.42897651029,52341.85674194757,72664.66644246544,92117.81102244815,108239.81107822648,Texas
9,Transportation,5508.999999999997,9776.000000000002,12709.000000000004,15011.999999999998,9776.000000000002,12709.000000000004,15011.999999999998,16303.999999999993,9776.000000000002,12709.000000000004,15011.999999999998,16303.999999999993,Texas
0,Annual taxes,6670.483444746806,12668.510514671081,15819.776827378137,21174.358240061523,10274.723050757219,12259.905278040704,14479.441735092289,16168.819440369143,10274.723050757219,14071.504637955517,18102.77682737814,21604.44429779934,Utah
1,Child Care,0.0,7774.42826993611,15548.46583855892,23322.898224976336,0.0,7774.42826993611,15548.46583855892,23322.898224976336,0.0,7774.42826993611,15548.46583855892,23322.898224976336,Utah
2,Civic,2581.0,4144.000000000001,5120.000000000001,6686.000000000002,4144.000000000001,5120.000000000001,6686.000000000002,5314.0,4144.000000000001,5120.000000000001,6686.000000000002,5314.0,Utah
3,Food,3999.0000000000005,5892.999999999999,8853.0,11741.999999999998,7332.000000000002,9124.0,11763.999999999998,14321.0,7332.000000000002,9124.0,11763.999999999998,14321.0,Utah
4,Housing,9722.906743965925,13453.422996628018,13453.422996628018,18878.808954981076,11111.782384346898,13453.422996628018,13453.422996628018,18878.808954981076,11111.782384346898,13453.422996628018,13453.422996628018,18878.808954981076,Utah
5,Medical,2512.0000000000005,7130.0,6916.999999999999,7226.0,5536.0,6916.999999999999,7226.0,7015.0,5536.0,6916.999999999999,7226.0,7015.0,Utah
6,Other,4748.000000000001,7080.000000000001,6476.999999999998,9424.0,7080.000000000001,6476.999999999998,9424.0,9115.000000000004,7080.000000000001,6476.999999999998,9424.0,9115.000000000004,Utah
7,Required annual income after taxes,28624.099698592054,54360.63466842167,67883.03120918125,90858.61751331048,44089.433346249396,52606.42299662801,62131.56293717463,69381.06754111453,44089.433346249396,60380.85126656411,77680.02877573355,92703.96576609087,Utah
8,Required annual income before taxes,35294.61016150023,67029.10107223142,83702.73137304779,112032.6973645291,54364.2263091576,64865.82378490297,76610.82974828442,85550.11742901086,54364.2263091576,74452.10107223144,95782.8316058329,114308.22040020114,Utah
9,Transportation,4937.999999999998,8761.999999999998,11391.000000000002,13456.0,8761.999999999998,11391.000000000002,13456.0,14613.000000000004,8761.999999999998,11391.000000000002,13456.0,14613.000000000004,Utah
0,Annual taxes,6402.188608060039,15358.31080795841,19635.771993902203,27102.31165852324,12039.888657311498,14329.874363444473,16883.027005433294,18307.810016026266,12039.888657311498,16841.161146073566,23139.63087988117,27444.594083571126,Vermont
1,Child Care,0.0,9709.116516436698,19418.08607590979,29127.196466403468,0.0,9709.116516436698,19418.08607590979,29127.196466403468,0.0,9709.116516436698,19418.08607590979,29127.196466403468,Vermont
2,Civic,3207.0000000000005,5149.0,6361.0,8307.0,5149.0,6361.0,8307.0,6603.000000000001,5149.0,6361.0,8307.0,6603.000000000001,Vermont
3,Food,3891.0,5734.0,8613.0,11424.999999999998,7133.0,8878.0,11446.0,13933.999999999998,7133.0,8878.0,11446.0,13933.999999999998,Vermont
4,Housing,10994.33543681351,15540.660587108625,15540.660587108625,19823.911122229605,12395.050152054098,15540.660587108625,15540.660587108625,19823.911122229605,12395.050152054098,15540.660587108625,15540.660587108625,19823.911122229605,Vermont
5,Medical,2870.0,7725.000000000001,7510.999999999999,7821.0,6351.0,7510.999999999999,7821.0,7610.0,6351.0,7510.999999999999,7821.0,7610.0,Vermont
6,Other,5275.000000000001,7867.0,7196.999999999999,10471.0,7867.0,7196.999999999999,10471.0,10128.000000000002,7867.0,7196.999999999999,10471.0,10128.000000000002,Vermont
7,Required annual income after taxes,30604.37622952742,59377.96141031153,74555.60496423407,98662.42124223117,46549.359108783174,55401.84489387484,65272.70384395889,70781.46783723567,46549.359108783174,65110.96141031153,84690.78991986866,99908.66430363912,Vermont
8,Required annual income before taxes,37006.30772935152,74736.51421803543,94191.41875151468,125764.57031778917,58589.64242504788,69731.77801196107,82155.77801196108,89089.37710979948,58589.64242504788,81952.20625258962,107830.5259289372,127353.21172184654,Vermont
9,Transportation,4244.0,7531.000000000001,9791.0,11564.999999999998,7531.000000000001,9791.0,11564.999999999998,12560.0,7531.000000000001,9791.0,11564.999999999998,12560.0,Vermont
0,Annual taxes,7730.266463426568,14448.737188212936,18101.24913059951,23929.796124371005,11227.914916443478,13586.435688874511,15828.923630919306,17470.723885635827,11227.914916443478,15871.909508270619,20399.402207250936,24326.802827487412,Virginia
1,Child Care,0.0,9315.451248188934,18630.75263483427,27946.13173603087,0.0,9315.451248188934,18630.75263483427,27946.13173603087,0.0,9315.451248188934,18630.75263483427,27946.13173603087,Virginia
2,Civic,2503.0000000000005,4018.999999999999,4965.0,6482.999999999998,4018.999999999999,4965.0,6482.999999999998,5153.0,4018.999999999999,4965.0,6482.999999999998,5153.0,Virginia
3,Food,3350.999999999999,4937.000000000002,7417.000000000003,9837.999999999995,6142.999999999998,7645.000000000003,9856.000000000005,11999.000000000005,6142.999999999998,7645.000000000003,9856.000000000005,11999.000000000005,Virginia
4,Housing,12780.685592441816,15631.269908302327,15631.269908302327,20723.9792242142,13304.462296904254,15631.269908302327,15631.269908302327,20723.9792242142,13304.462296904254,15631.269908302327,15631.269908302327,20723.9792242142,Virginia
5,Medical,2735.9999999999995,8370.000000000002,8157.000000000001,8467.000000000002,5678.999999999998,8157.000000000001,8467.000000000002,8256.0,5678.999999999998,8157.000000000001,8467.000000000002,8256.0,Virginia
6,Other,4507.999999999995,6723.000000000001,6150.0,8947.999999999998,6723.000000000001,6150.0,8947.999999999998,8654.999999999998,6723.000000000001,6150.0,8947.999999999998,8654.999999999998,Virginia
7,Required annual income after taxes,31509.816348193428,58894.946772301504,73783.3891195164,97541.28772298472,45766.26292694491,55380.56229867064,64520.34010541664,71213.49750808606,45766.26292694491,64696.01354685958,83151.09274025093,99159.62924411696,Virginia
8,Required annual income before taxes,39240.109611762025,73343.43185361236,91884.8548454126,121471.03491431833,56994.18374464485,68966.97905387374,80348.98411575158,88684.05676212625,56994.18374464485,80567.77904308366,103550.49923572729,123486.36819721595,Virginia
9,Transportation,5509.000000000001,9775.999999999989,12709.000000000005,15011.999999999995,9775.999999999989,12709.000000000005,15011.999999999995,16304.000000000005,9775.999999999989,12709.000000000005,15011.999999999995,16304.000000000005,Virginia
0,Annual taxes,5374.900062755385,9962.545463361057,12456.062259610013,16901.924757371966,7887.122180214046,9377.614515477311,10921.668385696705,12517.143191194824,7887.122180214046,10938.545463361052,14044.22261837148,17201.05209416236,Washington
1,Child Care,0.0,9630.928034883056,19261.50843537184,28892.470100128616,0.0,9630.928034883056,19261.50843537184,28892.470100128616,0.0,9630.928034883056,19261.50843537184,28892.470100128616,Washington
2,Civic,2581.000000000001,4144.0,5120.000000000002,6686.000000000001,4144.0,5120.000000000002,6686.000000000001,5314.0,4144.0,5120.000000000002,6686.000000000001,5314.0,Washington
3,Food,3999.0,5892.999999999999,8852.999999999996,11742.000000000004,7331.999999999999,9124.0,11763.999999999996,14320.999999999998,7331.999999999999,9124.0,11763.999999999996,14320.999999999998,Washington
4,Housing,14587.098683164424,19300.190193000424,19300.190193000424,27318.107602109794,15760.270940788769,19300.190193000424,19300.190193000424,27318.107602109794,15760.270940788769,19300.190193000424,19300.190193000424,27318.107602109794,Washington
5,Medical,2177.9999999999995,6521.000000000002,6308.000000000001,6618.000000000002,5449.000000000001,6308.000000000001,6618.000000000002,6407.000000000001,5449.000000000001,6308.000000000001,6618.000000000002,6407.000000000001,Washington
6,Other,4748.000000000001,7079.999999999999,6477.0,9423.999999999998,7079.999999999999,6477.0,9423.999999999998,9115.000000000002,7079.999999999999,6477.0,9423.999999999998,9115.000000000002,Washington
7,Required annual income after taxes,33154.09868316443,61454.71918429301,76833.9080773605,104258.36253282585,48650.80968228512,57844.19318190868,67369.39964198861,77211.19517310135,48650.80968228512,67475.12121679174,86630.90807736045,106103.66527322996,Washington
8,Required annual income before taxes,38528.66302901209,71417.79951850718,89289.66066496048,121159.96090169955,56538.05949624096,67221.42537619194,78291.1561212959,89728.35042345113,56538.05949624096,78413.81048336033,100675.06067389986,123304.7729534308,Washington
9,Transportation,4937.999999999999,8762.000000000004,11391.0,13456.000000000002,8762.000000000004,11391.0,13456.000000000002,14612.999999999995,8762.000000000004,11391.0,13456.000000000002,14612.999999999995,Washington
0,Annual taxes,5938.91094472824,13225.287511632781,16919.978353451756,22381.1442154943,10231.81263167857,12358.458777144095,14846.77095027141,16075.326679458027,10231.81263167857,14737.9473685693,19328.057342565953,22797.144215494303,West Virginia
1,Child Care,0.0,8715.993188204306,17432.438780591678,26148.28773414843,0.0,8715.993188204306,17432.438780591678,26148.28773414843,0.0,8715.993188204306,17432.438780591678,26148.28773414843,West Virginia
2,Civic,2502.9999999999995,4018.9999999999995,4964.999999999999,6483.000000000001,4018.9999999999995,4964.999999999999,6483.000000000001,5153.000000000001,4018.9999999999995,4964.999999999999,6483.000000000001,5153.000000000001,West Virginia
3,Food,3351.0000000000005,4937.0,7416.999999999998,9838.000000000002,6143.0,7644.999999999999,9856.000000000004,11998.999999999998,6143.0,7644.999999999999,9856.000000000004,11998.999999999998,West Virginia
4,Housing,7657.1443180205015,10027.688960294194,10027.688960294194,13206.30674036535,8180.22160869242,10027.688960294194,10027.688960294194,13206.30674036535,8180.22160869242,10027.688960294194,10027.688960294194,13206.30674036535,West Virginia
5,Medical,2598.9999999999995,7207.0,6993.999999999999,7303.0,6091.999999999999,6993.999999999999,7303.0,7092.000000000002,6091.999999999999,6993.999999999999,7303.0,7092.000000000002,West Virginia
6,Other,4508.000000000001,6722.999999999998,6150.000000000001,8948.0,6722.999999999998,6150.000000000001,8948.0,8655.0,6722.999999999998,6150.000000000001,8948.0,8655.0,West Virginia
7,Required annual income after taxes,26250.217263722177,51528.6683418246,65818.42022053273,87062.09507558773,41054.94101307152,48613.6889602942,57753.675153620294,62532.32291359182,41054.94101307152,57329.68214849849,75186.11393421199,88680.61064774025,West Virginia
8,Required annual income before taxes,32189.112957396417,64753.90650342843,82738.57929387616,109443.38626689713,51286.77373706874,60972.15258208293,72600.39440477345,78607.43207244886,51286.77373706874,72067.7528397504,94514.08334929436,111477.84806067747,West Virginia
9,Transportation,5509.000000000001,9776.000000000002,12709.000000000002,15011.999999999998,9776.000000000002,12709.000000000002,15011.999999999998,16303.999999999998,9776.000000000002,12709.000000000002,15011.999999999998,16303.999999999998,West Virginia
0,Annual taxes,6570.704935512518,13310.68020525617,17090.362830182374,22782.77002748731,10151.515922083841,12261.83284658786,14552.028178515237,15786.198036364289,10151.515922083841,14703.755438360275,19435.97941277945,23112.103314038304,Wisconsin
1,Child Care,0.0,10243.60910636315,20487.061193315818,30730.643441477438,0.0,10243.60910636315,20487.061193315818,30730.643441477438,0.0,10243.60910636315,20487.061193315818,30730.643441477438,Wisconsin
2,Civic,2893.9999999999995,4646.0,5741.000000000001,7495.999999999999,4646.0,5741.000000000001,7495.999999999999,5959.000000000001,4646.0,5741.000000000001,7495.999999999999,5959.000000000001,Wisconsin
3,Food,3423.000000000001,5044.0,7576.999999999997,10050.000000000007,6275.000000000003,7809.000000000002,10067.999999999998,12257.0,6275.000000000003,7809.000000000002,10067.999999999998,12257.0,Wisconsin
4,Housing,8242.724587991699,11852.026855825647,11852.026855825647,15666.017225002664,9466.248820415101,11852.026855825647,11852.026855825647,15666.017225002664,9466.248820415101,11852.026855825647,11852.026855825647,15666.017225002664,Wisconsin
5,Medical,2634.999999999999,7145.999999999998,6933.000000000001,7243.0,5292.999999999999,6933.000000000001,7243.0,7032.000000000003,5292.999999999999,6933.000000000001,7243.0,7032.000000000003,Wisconsin
6,Other,4939.000000000001,7365.999999999999,6738.999999999998,9804.000000000002,7365.999999999999,6738.999999999998,9804.000000000002,9483.999999999998,7365.999999999999,6738.999999999998,9804.000000000002,9483.999999999998,Wisconsin
7,Required annual income after taxes,27562.347334824608,55835.6359621888,71690.4025522784,95569.24793743412,42584.22097842712,51435.78093297302,61043.02037101494,66219.66790614372,42584.22097842712,61679.390039336184,81530.08156433071,96950.3113476211,Wisconsin
8,Required annual income before taxes,34133.08847680092,69146.30466136924,88780.55023971837,118351.96018795973,52736.03551066868,63697.608674970186,75595.14376213716,82005.9199952686,52736.03551066868,76383.15377734453,100966.12594469039,120062.39022092176,Wisconsin
9,Transportation,5304.999999999997,9414.0,12239.0,14456.000000000002,9414.0,12239.0,14456.000000000002,15700.0,9414.0,12239.0,14456.000000000002,15700.0,Wisconsin
0,Annual taxes,4425.9489646204465,8675.873889927603,10972.154237926592,14622.991004177984,6857.103838962746,8287.162273964921,9831.281772194137,10828.207228994412,6857.103838962746,9651.792948169961,12560.492229708228,14922.066213034137,Wyoming
1,Child Care,0.0,8418.204243000717,16835.839525199484,25254.043768200194,0.0,8418.204243000717,16835.839525199484,25254.043768200194,0.0,8418.204243000717,16835.839525199484,25254.043768200194,Wyoming
2,Civic,2581.0,4143.999999999999,5120.0,6686.000000000001,4143.999999999999,5120.0,6686.000000000001,5314.000000000001,4143.999999999999,5120.0,6686.000000000001,5314.000000000001,Wyoming
3,Food,3999.0000000000005,5892.999999999999,8853.000000000002,11742.0,7331.999999999999,9124.0,11764.000000000002,14321.0,7331.999999999999,9124.0,11764.000000000002,14321.0,Wyoming
4,Housing,8509.595428815184,11284.158123502488,11284.158123502488,15609.989301335956,9146.96121648282,11284.158123502488,11284.158123502488,15609.989301335956,9146.96121648282,11284.158123502488,11284.158123502488,15609.989301335956,Wyoming
5,Medical,2402.0000000000005,7811.0,7597.999999999999,7907.000000000001,5709.0,7597.999999999999,7907.000000000001,7696.0,5709.0,7597.999999999999,7907.000000000001,7696.0,Wyoming
6,Other,4748.000000000001,7080.0,6477.0,9423.999999999998,7080.0,6477.0,9423.999999999998,9115.0,7080.0,6477.0,9423.999999999998,9115.0,Wyoming
7,Required annual income after taxes,27300.711908369904,53515.83231478153,67681.99764870197,90201.20391103254,42297.67549679126,51117.66680025663,60643.12258742546,66792.62267944771,42297.67549679126,59535.87104325734,77478.96211262494,92046.66644764792,Wyoming
8,Required annual income before taxes,31726.753402673978,62191.51708432165,78654.02592275979,104824.31336593388,49154.85247367906,59404.55722323226,70474.03261028482,77620.86465673972,49154.85247367906,69187.51708432165,90039.15188662856,106968.84572939259,Wyoming
9,Transportation,4937.999999999999,8762.0,11390.999999999996,13455.999999999998,8762.0,11390.999999999996,13455.999999999998,14613.0,8762.0,11390.999999999996,13455.999999999998,14613.0,Wyoming
