,CostType,1 ADULT - 0,1 ADULT - 1,1 ADULT - 2,1 ADULT - 3,2 ADULTS(1 WORKING) - 0,2 ADULTS(1 WORKING) - 1,2 ADULTS(1 WORKING) - 2,2 ADULTS(1 WORKING) - 3,2 ADULTS(BOTH WORKING) - 0,2 ADULTS(BOTH WORKING) - 1,2 ADULTS(BOTH WORKING) - 2,2 ADULTS(BOTH WORKING) - 3,State
9,Transportation,5305.000000000002,9413.999999999998,12238.999999999998,14456.000000000004,9413.999999999998,12238.999999999998,14456.000000000004,15699.999999999998,9413.999999999998,12238.999999999998,14456.000000000004,15699.999999999998,South Dakota
0,Annual taxes,4490.588300037765,8251.932718310662,10195.477594397318,13359.776650931119,6879.6352278623945,8151.905495963251,9633.845620526827,10501.477196458718,6879.6352278623945,9192.226070395991,11714.242105081039,13621.933353083718,Tennessee
1,Child Care,0.0,6416.00747673598,12832.01495347196,19248.022430207937,0.0,6416.00747673598,12832.01495347196,19248.022430207937,0.0,6416.00747673598,12832.01495347196,19248.022430207937,Tennessee
2,Civic,2503.0000000000005,4019.0,4964.999999999997,6483.000000000002,4019.0,4964.999999999997,6483.000000000002,5153.000000000001,4019.0,4964.999999999997,6483.000000000002,5153.000000000001,Tennessee
3,Food,3351.0000000000005,4937.0,7417.000000000002,9838.000000000002,6142.999999999999,7645.000000000002,9856.000000000005,11998.999999999996,6142.999999999999,7645.000000000002,9856.000000000005,11998.999999999996,Tennessee
4,Housing,9102.203927509367,11795.684216430383,11795.684216430383,15547.665839211533,9797.903688363302,11795.684216430383,11795.684216430383,15547.665839211533,9797.903688363302,11795.684216430383,11795.684216430383,15547.665839211533,Tennessee
5,Medical,2603.000000000001,7111.999999999997,6898.000000000002,7208.000000000001,5855.999999999999,6898.000000000002,7208.000000000001,6996.999999999998,5855.999999999999,6898.000000000002,7208.000000000001,6996.999999999998,Tennessee
6,Other,4508.0,6723.0,6150.000000000001,8948.000000000002,6723.0,6150.000000000001,8948.000000000002,8655.000000000002,6723.0,6150.000000000001,8948.000000000002,8655.000000000002,Tennessee
7,Required annual income after taxes,27699.243525378657,50901.02697672031,62890.66642917039,82408.37214704897,42437.10910466793,50286.12941698023,59426.00549002109,64778.48528442612,42437.10910466793,56702.136893716204,72258.0204434931,84026.50771463402,Tennessee
8,Required annual income before taxes,32189.87332689578,59153.00311373484,73085.98014589856,95767.82653564092,49316.65890223116,58438.27251320635,69059.85555807204,75280.25866534002,49316.65890223116,65894.61330706127,83972.18849214313,97648.4228250833,Tennessee
9,Transportation,5509.000000000002,9776.000000000005,12708.999999999996,15012.0,9776.000000000005,12708.999999999996,15012.0,16304.000000000004,9776.000000000005,12708.999999999996,15012.0,16304.000000000004,Tennessee
0,Annual taxes,4771.285067998971,9196.46692387091,11331.867914234674,14837.156144416569,7301.846656922054,8904.628953020043,10386.546963573102,11403.284065786882,7301.846656922054,10136.636823062281,12850.371009849887,15099.345817682663,Texas
1,Child Care,0.0,7599.485833664228,15198.936035451987,22798.370304145545,0.0,7599.485833664228,15198.936035451987,22798.370304145545,0.0,7599.485833664228,15198.936035451987,22798.370304145545,Texas
2,Civic,2502.999999999999,4018.999999999998,4964.999999999999,6483.000000000005,4018.999999999998,4964.999999999999,6483.000000000005,5153.0,4018.999999999998,4964.999999999999,6483.000000000005,5153.0,Texas
3,Food,3350.999999999996,4937.0,7416.999999999998,9838.000000000005,6142.999999999997,7644.999999999998,9856.0,11998.999999999995,6142.999999999997,7644.999999999998,9856.0,11998.999999999995,Texas
4,Housing,10888.797682630971,14629.733794008114,14629.733794008114,19303.07767443371,12096.55969369128,14629.733794008114,14629.733794008114,19303.07767443371,12096.55969369128,14629.733794008114,14629.733794008114,19303.07767443371,Texas
5,Medical,2549.0000000000014,8919.999999999998,8707.0,9016.000000000004,6160.000000000001,8707.0,9016.000000000004,8805.000000000002,6160.000000000001,8707.0,9016.000000000004,8805.000000000002,Texas
6,Other,4508.000000000002,6722.999999999998,6150.000000000001,8948.000000000004,6722.999999999998,6150.000000000001,8948.000000000004,8654.999999999995,6722.999999999998,6150.000000000001,8948.000000000004,8654.999999999995,Texas
7,Required annual income after taxes,29431.46629412501,56727.01718749105,69899.66994068376,91521.98980368413,45040.05846650095,54928.58784584073,64068.529034646264,70342.03951205169,45040.05846650095,62528.07367950503,79267.46507009829,93140.41101464907,Texas
8,Required annual income before taxes,34203.011263996705,65923.05851898252,81231.79956331037,106359.00034286207,52341.8567419476,63833.25100677426,74454.78930991761,81745.42897651027,52341.8567419476,72664.66644246546,92117.8110224481,108239.81107822651,Texas
9,Transportation,5508.999999999999,9775.999999999996,12708.99999999999,15011.99999999999,9775.999999999996,12708.99999999999,15011.99999999999,16303.99999999999,9775.999999999996,12708.99999999999,15011.99999999999,16303.99999999999,Texas
0,Annual taxes,6670.483444746805,12668.510514671083,15819.776827378133,21174.358240061527,10274.723050757219,12259.905278040702,14479.441735092287,16168.819440369143,10274.723050757219,14071.504637955513,18102.776827378137,21604.44429779935,Utah
1,Child Care,0.0,7774.428269936112,15548.465838558923,23322.898224976336,0.0,7774.428269936112,15548.465838558923,23322.898224976336,0.0,7774.428269936112,15548.465838558923,23322.898224976336,Utah
2,Civic,2580.9999999999995,4144.000000000001,5120.0,6686.000000000001,4144.000000000001,5120.0,6686.000000000001,5313.999999999999,4144.000000000001,5120.0,6686.000000000001,5313.999999999999,Utah
3,Food,3998.9999999999995,5893.0,8853.0,11742.0,7332.0,9123.999999999996,11764.000000000002,14321.0,7332.0,9123.999999999996,11764.000000000002,14321.0,Utah
4,Housing,9722.906743965928,13453.422996628018,13453.422996628018,18878.808954981072,11111.7823843469,13453.422996628018,13453.422996628018,18878.808954981072,11111.7823843469,13453.422996628018,13453.422996628018,18878.808954981072,Utah
5,Medical,2512.0000000000005,7130.0,6916.999999999999,7226.000000000002,5536.0,6916.999999999999,7226.000000000002,7014.999999999998,5536.0,6916.999999999999,7226.000000000002,7014.999999999998,Utah
6,Other,4748.000000000001,7079.999999999999,6477.0,9424.000000000002,7079.999999999999,6477.0,9424.000000000002,9115.000000000002,7079.999999999999,6477.0,9424.000000000002,9115.000000000002,Utah
7,Required annual income after taxes,28624.09969859205,54360.63466842167,67883.0312091813,90858.61751331048,44089.43334624941,52606.42299662802,62131.56293717465,69381.06754111455,44089.43334624941,60380.85126656413,77680.02877573356,92703.96576609089,Utah
8,Required annual income before taxes,35294.61016150024,67029.10107223141,83702.73137304779,112032.6973645291,54364.226309157595,64865.823784902976,76610.82974828442,85550.11742901089,54364.226309157595,74452.10107223144,95782.83160583295,114308.22040020111,Utah
9,Transportation,4937.999999999998,8762.0,11391.000000000004,13455.999999999996,8762.0,11391.000000000004,13455.999999999996,14613.000000000004,8762.0,11391.000000000004,13455.999999999996,14613.000000000004,Utah
0,Annual taxes,6402.188608060041,15358.310807958409,19635.771993902203,27102.311658523242,12039.888657311498,14329.874363444475,16883.027005433294,18307.81001602627,12039.888657311498,16841.161146073566,23139.63087988117,27444.594083571123,Vermont
1,Child Care,0.0,9709.116516436698,19418.086075909785,29127.196466403475,0.0,9709.116516436698,19418.086075909785,29127.196466403475,0.0,9709.116516436698,19418.086075909785,29127.196466403475,Vermont
2,Civic,3207.0,5148.999999999999,6361.0,8307.0,5148.999999999999,6361.0,8307.0,6603.000000000001,5148.999999999999,6361.0,8307.0,6603.000000000001,Vermont
3,Food,3891.0,5734.000000000001,8613.0,11425.0,7133.000000000001,8878.0,11446.0,13934.0,7133.000000000001,8878.0,11446.0,13934.0,Vermont
4,Housing,10994.33543681351,15540.660587108627,15540.660587108627,19823.911122229605,12395.0501520541,15540.660587108627,15540.660587108627,19823.911122229605,12395.0501520541,15540.660587108627,15540.660587108627,19823.911122229605,Vermont
5,Medical,2869.9999999999995,7725.0,7511.0,7821.0,6351.000000000001,7511.0,7821.0,7609.999999999999,6351.000000000001,7511.0,7821.0,7609.999999999999,Vermont
6,Other,5275.0,7867.0,7197.000000000001,10471.0,7867.0,7197.000000000001,10471.0,10128.000000000002,7867.0,7197.000000000001,10471.0,10128.000000000002,Vermont
7,Required annual income after taxes,30604.376229527417,59377.961410311545,74555.60496423407,98662.42124223117,46549.359108783174,55401.84489387483,65272.70384395888,70781.46783723567,46549.359108783174,65110.961410311524,84690.78991986866,99908.66430363916,Vermont
8,Required annual income before taxes,37006.307729351516,74736.5142180354,94191.41875151469,125764.57031778918,58589.64242504789,69731.77801196108,82155.77801196107,89089.37710979948,58589.64242504789,81952.2062525896,107830.52592893718,127353.21172184654,Vermont
9,Transportation,4244.0,7531.0,9791.0,11565.0,7531.0,9791.0,11565.0,12560.0,7531.0,9791.0,11565.0,12560.0,Vermont
0,Annual taxes,7730.26646342657,14448.737188212932,18101.249130599517,23929.796124370994,11227.914916443482,13586.435688874513,15828.923630919311,17470.723885635824,11227.914916443482,15871.909508270626,20399.40220725095,24326.802827487416,Virginia
1,Child Care,0.0,9315.451248188932,18630.752634834265,27946.13173603088,0.0,9315.451248188932,18630.752634834265,27946.13173603088,0.0,9315.451248188932,18630.752634834265,27946.13173603088,Virginia
2,Civic,2503.0,4019.0,4965.0,6482.999999999997,4019.0,4965.0,6482.999999999997,5153.000000000001,4019.0,4965.0,6482.999999999997,5153.000000000001,Virginia
3,Food,3350.9999999999995,4937.0,7417.000000000003,9838.0,6143.000000000002,7644.999999999995,9856.000000000004,11998.999999999998,6143.000000000002,7644.999999999995,9856.000000000004,11998.999999999998,Virginia
4,Housing,12780.685592441809,15631.26990830233,15631.26990830233,20723.97922421419,13304.462296904252,15631.26990830233,15631.26990830233,20723.97922421419,13304.462296904252,15631.26990830233,15631.26990830233,20723.97922421419,Virginia
5,Medical,2736.0,8370.000000000002,8157.0,8466.999999999996,5678.999999999998,8157.0,8466.999999999996,8256.0,5678.999999999998,8157.0,8466.999999999996,8256.0,Virginia
6,Other,4507.999999999997,6723.000000000002,6149.999999999997,8948.000000000002,6723.000000000002,6149.999999999997,8948.000000000002,8655.0,6723.000000000002,6149.999999999997,8948.000000000002,8655.0,Virginia
7,Required annual income after taxes,31509.816348193428,58894.94677230148,73783.38911951645,97541.28772298474,45766.26292694488,55380.562298670644,64520.34010541662,71213.49750808605,45766.26292694488,64696.01354685957,83151.09274025091,99159.62924411696,Virginia
8,Required annual income before taxes,39240.109611762025,73343.43185361233,91884.85484541256,121471.03491431834,56994.183744644855,68966.97905387374,80348.98411575153,88684.05676212625,56994.183744644855,80567.7790430837,103550.49923572729,123486.36819721592,Virginia
9,Transportation,5509.0,9775.999999999995,12709.0,15012.0,9775.999999999995,12709.0,15012.0,16304.000000000002,9775.999999999995,12709.0,15012.0,16304.000000000002,Virginia
0,Annual taxes,5374.900062755385,9962.545463361055,12456.062259610011,16901.924757371962,7887.122180214047,9377.614515477306,10921.668385696707,12517.143191194822,7887.122180214047,10938.545463361052,14044.222618371483,17201.05209416236,Washington
1,Child Care,0.0,9630.928034883054,19261.508435371845,28892.47010012862,0.0,9630.928034883054,19261.508435371845,28892.47010012862,0.0,9630.928034883054,19261.508435371845,28892.47010012862,Washington
2,Civic,2581.0,4144.000000000001,5119.999999999999,6686.0,4144.000000000001,5119.999999999999,6686.0,5313.999999999999,4144.000000000001,5119.999999999999,6686.0,5313.999999999999,Washington
3,Food,3999.0000000000005,5893.000000000001,8852.999999999998,11742.000000000004,7331.999999999998,9124.000000000002,11763.999999999998,14320.999999999998,7331.999999999998,9124.000000000002,11763.999999999998,14320.999999999998,Washington
4,Housing,14587.098683164422,19300.190193000424,19300.190193000424,27318.107602109794,15760.270940788765,19300.190193000424,19300.190193000424,27318.107602109794,15760.270940788765,19300.190193000424,19300.190193000424,27318.107602109794,Washington
5,Medical,2177.9999999999995,6521.000000000002,6308.0,6618.000000000001,5449.0,6308.0,6618.000000000001,6407.0,5449.0,6308.0,6618.000000000001,6407.0,Washington
6,Other,4748.0,7080.0,6477.000000000001,9424.000000000002,7080.0,6477.000000000001,9424.000000000002,9115.0,7080.0,6477.000000000001,9424.000000000002,9115.0,Washington
7,Required annual income after taxes,33154.09868316443,61454.71918429301,76833.90807736048,104258.36253282585,48650.80968228516,57844.19318190868,67369.39964198862,77211.19517310134,48650.80968228516,67475.12121679173,86630.90807736047,106103.66527323,Washington
8,Required annual income before taxes,38528.66302901211,71417.79951850718,89289.66066496047,121159.96090169958,56538.05949624096,67221.42537619195,78291.1561212959,89728.35042345116,56538.05949624096,78413.81048336033,100675.06067389983,123304.77295343076,Washington
9,Transportation,4938.000000000001,8762.0,11391.0,13456.000000000002,8762.0,11391.0,13456.000000000002,14612.999999999996,8762.0,11391.0,13456.000000000002,14612.999999999996,Washington
0,Annual taxes,11877.821889456476,26450.575023265566,33839.95670690353,44762.28843098856,20463.62526335714,24716.91755428818,29693.54190054283,32150.65335891606,20463.62526335714,29475.894737138602,38656.114685131884,45594.288430988614,West Virginia
1,Child Care,0.0,17431.986376408597,34864.87756118336,52296.57546829687,0.0,17431.986376408597,34864.87756118336,52296.57546829687,0.0,17431.986376408597,34864.87756118336,52296.57546829687,West Virginia
2,Civic,5006.000000000004,8038.000000000002,9929.999999999998,12965.999999999993,8038.000000000002,9929.999999999998,12965.999999999993,10306.000000000004,8038.000000000002,9929.999999999998,12965.999999999993,10306.000000000004,West Virginia
3,Food,6702.0,9874.000000000002,14834.000000000002,19676.0,12286.0,15289.999999999993,19711.999999999996,23998.0,12286.0,15289.999999999993,19711.999999999996,23998.0,West Virginia
4,Housing,15314.288636040996,20055.377920588395,20055.377920588395,26412.6134807307,16360.443217384825,20055.377920588395,20055.377920588395,26412.6134807307,16360.443217384825,20055.377920588395,20055.377920588395,26412.6134807307,West Virginia
5,Medical,5197.999999999999,14413.999999999996,13988.000000000002,14606.0,12183.999999999998,13988.000000000002,14606.0,14184.00000000001,12183.999999999998,13988.000000000002,14606.0,14184.00000000001,West Virginia
6,Other,9015.999999999995,13445.999999999993,12300.0,17895.999999999993,13445.999999999993,12300.0,17895.999999999993,17309.999999999985,13445.999999999993,12300.0,17895.999999999993,17309.999999999985,West Virginia
7,Required annual income after taxes,52500.43452744438,103057.33668364919,131636.8404410654,174124.19015117545,82109.88202614305,97227.37792058833,115507.35030724059,125064.64582718362,82109.88202614305,114659.364296997,150372.22786842406,177361.2212954805,West Virginia
8,Required annual income before taxes,64378.22591479283,129507.81300685683,165477.15858775238,218886.7725337943,102573.54747413754,121944.30516416585,145200.78880954685,157214.86414489767,102573.54747413754,144135.50567950084,189028.1666985888,222955.6961213551,West Virginia
9,Transportation,11018.000000000007,19552.000000000015,25417.99999999999,30024.0,19552.000000000015,25417.99999999999,30024.0,32607.99999999997,19552.000000000015,25417.99999999999,30024.0,32607.99999999997,West Virginia
0,Annual taxes,6570.70493551252,13310.680205256174,17090.36283018237,22782.770027487306,10151.515922083843,12261.832846587866,14552.028178515237,15786.198036364287,10151.515922083843,14703.755438360275,19435.979412779445,23112.10331403832,Wisconsin
1,Child Care,0.0,10243.609106363152,20487.06119331582,30730.643441477434,0.0,10243.609106363152,20487.06119331582,30730.643441477434,0.0,10243.609106363152,20487.06119331582,30730.643441477434,Wisconsin
2,Civic,2893.999999999999,4646.000000000001,5741.000000000001,7496.0,4646.000000000001,5741.000000000001,7496.0,5959.0,4646.000000000001,5741.000000000001,7496.0,5959.0,Wisconsin
3,Food,3423.000000000001,5044.0,7576.999999999998,10050.000000000005,6275.0,7808.999999999999,10068.000000000002,12257.000000000004,6275.0,7808.999999999999,10068.000000000002,12257.000000000004,Wisconsin
4,Housing,8242.724587991695,11852.02685582565,11852.02685582565,15666.017225002666,9466.248820415105,11852.02685582565,11852.02685582565,15666.017225002666,9466.248820415105,11852.02685582565,11852.02685582565,15666.017225002666,Wisconsin
5,Medical,2634.999999999999,7146.0,6933.000000000003,7242.999999999998,5293.0,6933.000000000003,7242.999999999998,7032.000000000003,5293.0,6933.000000000003,7242.999999999998,7032.000000000003,Wisconsin
6,Other,4939.0,7366.000000000001,6739.0,9804.000000000002,7366.000000000001,6739.0,9804.000000000002,9484.000000000002,7366.000000000001,6739.0,9804.000000000002,9484.000000000002,Wisconsin
7,Required annual income after taxes,27562.347334824604,55835.63596218879,71690.40255227839,95569.24793743413,42584.220978427125,51435.78093297303,61043.020371014936,66219.6679061437,42584.220978427125,61679.39003933618,81530.08156433076,96950.31134762114,Wisconsin
8,Required annual income before taxes,34133.08847680091,69146.30466136924,88780.55023971842,118351.96018795972,52736.03551066867,63697.608674970186,75595.14376213719,82005.9199952686,52736.03551066867,76383.15377734455,100966.12594469037,120062.39022092176,Wisconsin
9,Transportation,5305.000000000002,9414.000000000002,12238.999999999996,14456.0,9414.000000000002,12238.999999999996,14456.0,15700.0,9414.000000000002,12238.999999999996,14456.0,15700.0,Wisconsin
0,Annual taxes,4425.9489646204465,8675.873889927605,10972.15423792659,14622.99100417798,6857.103838962744,8287.162273964921,9831.281772194137,10828.20722899441,6857.103838962744,9651.792948169961,12560.492229708228,14922.066213034139,Wyoming
1,Child Care,0.0,8418.204243000717,16835.83952519948,25254.043768200205,0.0,8418.204243000717,16835.83952519948,25254.043768200205,0.0,8418.204243000717,16835.83952519948,25254.043768200205,Wyoming
2,Civic,2581.0,4144.0,5120.0,6686.0,4144.0,5120.0,6686.0,5313.999999999999,4144.0,5120.0,6686.0,5313.999999999999,Wyoming
3,Food,3999.0000000000005,5892.999999999998,8853.0,11742.000000000002,7331.999999999999,9124.0,11764.0,14321.000000000002,7331.999999999999,9124.0,11764.0,14321.000000000002,Wyoming
4,Housing,8509.595428815182,11284.158123502488,11284.158123502488,15609.989301335958,9146.961216482825,11284.158123502488,11284.158123502488,15609.989301335958,9146.961216482825,11284.158123502488,11284.158123502488,15609.989301335958,Wyoming
5,Medical,2402.0,7810.999999999999,7597.999999999999,7907.000000000001,5709.0,7597.999999999999,7907.000000000001,7696.0,5709.0,7597.999999999999,7907.000000000001,7696.0,Wyoming
6,Other,4748.0,7079.999999999999,6477.000000000001,9424.0,7079.999999999999,6477.000000000001,9424.0,9115.0,7079.999999999999,6477.000000000001,9424.0,9115.0,Wyoming
7,Required annual income after taxes,27300.711908369907,53515.832314781524,67681.99764870196,90201.20391103253,42297.67549679126,51117.66680025662,60643.12258742547,66792.62267944773,42297.67549679126,59535.87104325734,77478.96211262494,92046.66644764792,Wyoming
8,Required annual income before taxes,31726.75340267398,62191.51708432163,78654.02592275976,104824.31336593386,49154.852473679064,59404.557223232274,70474.03261028483,77620.86465673972,49154.852473679064,69187.51708432165,90039.15188662856,106968.84572939259,Wyoming
9,Transportation,4938.0,8762.0,11391.0,13456.0,8762.0,11391.0,13456.0,14613.0,8762.0,11391.0,13456.0,14613.0,Wyoming
